# X(km) Y(km) Z(km) Density(kg/m3)
26.833333 -7.047619 2.000000 0.007702
26.833333 -7.047619 4.000000 0.032905
26.833333 -7.047619 6.000000 0.077519
26.833333 -7.047619 8.000000 0.135301
26.833333 -7.047619 10.000000 0.198703
26.833333 -7.047619 12.000000 0.260032
26.833333 -4.095238 0.000000 -0.001339
26.833333 -4.095238 2.000000 -0.062105
26.833333 -4.095238 4.000000 -0.036456
26.833333 -4.095238 6.000000 0.036252
26.833333 -4.095238 8.000000 0.131009
26.833333 -4.095238 10.000000 0.230835
26.833333 -4.095238 12.000000 0.322330
26.833333 -1.142857 0.000000 -0.008197
26.833333 -1.142857 2.000000 -0.254295
26.833333 -1.142857 4.000000 -0.190976
26.833333 -1.142857 6.000000 -0.054507
26.833333 -1.142857 8.000000 0.118091
26.833333 -1.142857 10.000000 0.284679
26.833333 -1.142857 12.000000 0.423907
26.833333 1.809524 0.000000 -0.002342
26.833333 1.809524 2.000000 0.021403
26.833333 1.809524 4.000000 -0.613273
26.833333 1.809524 6.000000 -0.205031
26.833333 1.809524 8.000000 0.137437
26.833333 1.809524 10.000000 0.407783
26.833333 1.809524 12.000000 0.609132
26.833333 4.761905 0.000000 -0.003449
26.833333 4.761905 2.000000 -0.022845
26.833333 4.761905 4.000000 -0.624711
26.833333 4.761905 6.000000 -0.140386
26.833333 4.761905 8.000000 0.325366
26.833333 4.761905 10.000000 0.696269
26.833333 4.761905 12.000000 0.954599
26.833333 7.714286 0.000000 -0.003522
26.833333 7.714286 2.000000 -0.003508
26.833333 7.714286 4.000000 -0.311329
26.833333 7.714286 6.000000 0.155392
26.833333 7.714286 8.000000 0.791190
26.833333 7.714286 10.000000 1.281808
26.833333 7.714286 12.000000 1.573776
26.833333 10.666667 0.000000 -0.004200
26.833333 10.666667 2.000000 0.138883
26.833333 10.666667 4.000000 -1.449447
26.833333 10.666667 6.000000 0.561489
26.833333 10.666667 8.000000 1.796603
26.833333 10.666667 10.000000 2.417833
26.833333 10.666667 12.000000 2.641276
26.833333 13.619048 0.000000 -0.002810
26.833333 13.619048 2.000000 0.120961
26.833333 13.619048 4.000000 0.805312
26.833333 13.619048 6.000000 3.053073
26.833333 13.619048 8.000000 4.268161
26.833333 13.619048 10.000000 4.564030
26.833333 13.619048 12.000000 4.364539
26.833333 16.571429 0.000000 0.017904
26.833333 16.571429 2.000000 0.375115
26.833333 16.571429 4.000000 5.219496
26.833333 16.571429 6.000000 9.036162
26.833333 16.571429 8.000000 9.159244
26.833333 16.571429 10.000000 8.039668
26.833333 16.571429 12.000000 6.749543
26.833333 19.523810 0.000000 0.074980
26.833333 19.523810 2.000000 -0.322353
26.833333 19.523810 4.000000 29.955976
26.833333 19.523810 6.000000 22.897009
26.833333 19.523810 8.000000 16.584257
26.833333 19.523810 10.000000 12.172191
26.833333 19.523810 12.000000 9.172099
26.833333 22.476190 0.000000 0.121501
26.833333 22.476190 2.000000 -1.023792
26.833333 22.476190 4.000000 52.887372
26.833333 22.476190 6.000000 32.849269
26.833333 22.476190 8.000000 20.904980
26.833333 22.476190 10.000000 14.248932
26.833333 22.476190 12.000000 10.275801
26.833333 25.428571 0.000000 0.074428
26.833333 25.428571 2.000000 -0.654905
26.833333 25.428571 4.000000 31.248578
26.833333 25.428571 6.000000 23.337249
26.833333 25.428571 8.000000 16.776597
26.833333 25.428571 10.000000 12.267159
26.833333 25.428571 12.000000 9.223686
26.833333 28.380952 0.000000 0.016252
26.833333 28.380952 2.000000 0.122986
26.833333 28.380952 4.000000 5.493402
26.833333 28.380952 6.000000 9.209048
26.833333 28.380952 8.000000 9.292912
26.833333 28.380952 10.000000 8.132551
26.833333 28.380952 12.000000 6.812260
26.833333 31.333333 0.000000 -0.001137
26.833333 31.333333 2.000000 0.222558
26.833333 31.333333 4.000000 0.134918
26.833333 31.333333 6.000000 2.926850
26.833333 31.333333 8.000000 4.297118
26.833333 31.333333 10.000000 4.618341
26.833333 31.333333 12.000000 4.414515
26.833333 34.285714 0.000000 -0.006030
26.833333 34.285714 2.000000 0.012737
26.833333 34.285714 4.000000 -0.672605
26.833333 34.285714 6.000000 0.759589
26.833333 34.285714 8.000000 1.860727
26.833333 34.285714 10.000000 2.461547
26.833333 34.285714 12.000000 2.680735
26.833333 37.238095 0.000000 -0.003067
26.833333 37.238095 2.000000 0.139756
26.833333 37.238095 4.000000 -1.310832
26.833333 37.238095 6.000000 -0.118799
26.833333 37.238095 8.000000 0.748502
26.833333 37.238095 10.000000 1.297476
26.833333 37.238095 12.000000 1.603030
26.833333 40.190476 0.000000 -0.004476
26.833333 40.190476 2.000000 0.043782
26.833333 40.190476 4.000000 -1.077860
26.833333 40.190476 6.000000 -0.246748
26.833333 40.190476 8.000000 0.320493
26.833333 40.190476 10.000000 0.719419
26.833333 40.190476 12.000000 0.984181
26.833333 43.142857 0.000000 -0.006301
26.833333 43.142857 2.000000 -0.096611
26.833333 43.142857 4.000000 -0.460789
26.833333 43.142857 6.000000 -0.122093
26.833333 43.142857 8.000000 0.188096
26.833333 43.142857 10.000000 0.446200
26.833333 43.142857 12.000000 0.641732
26.833333 46.095238 0.000000 -0.004650
26.833333 46.095238 2.000000 -0.104445
26.833333 46.095238 4.000000 -0.186015
26.833333 46.095238 6.000000 -0.030554
26.833333 46.095238 8.000000 0.150734
26.833333 46.095238 10.000000 0.315821
26.833333 46.095238 12.000000 0.451979
26.833333 49.047619 0.000000 -0.000833
26.833333 49.047619 2.000000 -0.044032
26.833333 49.047619 4.000000 -0.025998
26.833333 49.047619 6.000000 0.049385
26.833333 49.047619 8.000000 0.149172
26.833333 49.047619 10.000000 0.251424
26.833333 49.047619 12.000000 0.343206
26.833333 52.000000 0.000000 0.000374
26.833333 52.000000 2.000000 0.011232
26.833333 52.000000 4.000000 0.038960
26.833333 52.000000 6.000000 0.086646
26.833333 52.000000 8.000000 0.147752
26.833333 52.000000 10.000000 0.213710
26.833333 52.000000 12.000000 0.276471
29.666667 -10.000000 0.000000 0.000565
29.666667 -10.000000 2.000000 0.023531
29.666667 -10.000000 4.000000 0.052007
29.666667 -10.000000 6.000000 0.087426
29.666667 -10.000000 8.000000 0.128697
29.666667 -10.000000 10.000000 0.173100
29.666667 -10.000000 12.000000 0.216660
29.666667 -7.047619 0.000000 0.000233
29.666667 -7.047619 2.000000 0.007367
29.666667 -7.047619 4.000000 0.032697
29.666667 -7.047619 6.000000 0.077569
29.666667 -7.047619 8.000000 0.135332
29.666667 -7.047619 10.000000 0.198475
29.666667 -7.047619 12.000000 0.259462
29.666667 -4.095238 0.000000 -0.001225
29.666667 -4.095238 2.000000 -0.063515
29.666667 -4.095238 4.000000 -0.037945
29.666667 -4.095238 6.000000 0.037218
29.666667 -4.095238 8.000000 0.131984
29.666667 -4.095238 10.000000 0.230917
29.666667 -4.095238 12.000000 0.321547
29.666667 -1.142857 0.000000 -0.004827
29.666667 -1.142857 2.000000 -0.155249
29.666667 -1.142857 4.000000 -0.180385
29.666667 -1.142857 6.000000 -0.044703
29.666667 -1.142857 8.000000 0.123176
29.666667 -1.142857 10.000000 0.285853
29.666667 -1.142857 12.000000 0.422771
29.666667 1.809524 0.000000 -0.003103
29.666667 1.809524 2.000000 -0.007311
29.666667 1.809524 4.000000 -0.444854
29.666667 1.809524 6.000000 -0.164054
29.666667 1.809524 8.000000 0.149034
29.666667 1.809524 10.000000 0.409695
29.666667 1.809524 12.000000 0.606663
29.666667 4.761905 0.000000 -0.003814
29.666667 4.761905 2.000000 -0.027653
29.666667 4.761905 4.000000 -0.624225
29.666667 4.761905 6.000000 -0.124199
29.666667 4.761905 8.000000 0.333789
29.666667 4.761905 10.000000 0.695342
29.666667 4.761905 12.000000 0.948013
29.666667 7.714286 0.000000 -0.005733
29.666667 7.714286 2.000000 -0.068703
29.666667 7.714286 4.000000 -0.314263
29.666667 7.714286 6.000000 0.173497
29.666667 7.714286 8.000000 0.796075
29.666667 7.714286 10.000000 1.272606
29.666667 7.714286 12.000000 1.557651
29.666667 10.666667 0.000000 -0.004458
29.666667 10.666667 2.000000 0.157291
29.666667 10.666667 4.000000 -1.443525
29.666667 10.666667 6.000000 0.566711
29.666667 10.666667 8.000000 1.778370
29.666667 10.666667 10.000000 2.385790
29.666667 10.666667 12.000000 2.605590
29.666667 13.619048 0.000000 -0.000014
29.666667 13.619048 2.000000 0.190468
29.666667 13.619048 4.000000 0.290576
29.666667 13.619048 6.000000 2.889385
29.666667 13.619048 8.000000 4.174802
29.666667 13.619048 10.000000 4.484947
29.666667 13.619048 12.000000 4.295649
29.666667 16.571429 0.000000 0.029247
29.666667 16.571429 2.000000 0.410380
29.666667 16.571429 4.000000 4.956861
29.666667 16.571429 6.000000 8.805103
29.666667 16.571429 8.000000 8.977345
29.666667 16.571429 10.000000 7.895436
29.666667 16.571429 12.000000 6.636474
29.666667 19.523810 0.000000 0.099814
29.666667 19.523810 2.000000 -0.237792
29.666667 19.523810 4.000000 29.412911
29.666667 19.523810 6.000000 22.469293
29.666667 19.523810 8.000000 16.281595
29.666667 19.523810 10.000000 11.956375
29.666667 19.523810 12.000000 9.015850
29.666667 22.476190 0.000000 0.152961
29.666667 22.476190 2.000000 -0.944852
29.666667 22.476190 4.000000 51.612749
29.666667 22.476190 6.000000 32.222101
29.666667 22.476190 8.000000 20.536564
29.666667 22.476190 10.000000 14.002205
29.666667 22.476190 12.000000 10.101979
29.666667 25.428571 0.000000 0.096282
29.666667 25.428571 2.000000 -0.834465
29.666667 25.428571 4.000000 31.107530
29.666667 25.428571 6.000000 23.045662
29.666667 25.428571 8.000000 16.520578
29.666667 25.428571 10.000000 12.066673
29.666667 25.428571 12.000000 9.072116
29.666667 28.380952 0.000000 0.027269
29.666667 28.380952 2.000000 -0.021951
29.666667 28.380952 4.000000 5.902455
29.666667 28.380952 6.000000 9.192316
29.666667 28.380952 8.000000 9.175810
29.666667 28.380952 10.000000 8.007936
29.666667 28.380952 12.000000 6.704766
29.666667 31.333333 0.000000 -0.000078
29.666667 31.333333 2.000000 0.119525
29.666667 31.333333 4.000000 0.057280
29.666667 31.333333 6.000000 2.887821
29.666667 31.333333 8.000000 4.239326
29.666667 31.333333 10.000000 4.549606
29.666667 31.333333 12.000000 4.348161
29.666667 34.285714 0.000000 -0.008863
29.666667 34.285714 2.000000 -0.067963
29.666667 34.285714 4.000000 -0.849669
29.666667 34.285714 6.000000 0.735796
29.666667 34.285714 8.000000 1.837744
29.666667 34.285714 10.000000 2.428508
29.666667 34.285714 12.000000 2.644509
29.666667 37.238095 0.000000 -0.005511
29.666667 37.238095 2.000000 0.104660
29.666667 37.238095 4.000000 -1.298140
29.666667 37.238095 6.000000 -0.091402
29.666667 37.238095 8.000000 0.754815
29.666667 37.238095 10.000000 1.289555
29.666667 37.238095 12.000000 1.588214
29.666667 40.190476 0.000000 -0.007490
29.666667 40.190476 2.000000 -0.127681
29.666667 40.190476 4.000000 -0.485136
29.666667 40.190476 6.000000 -0.068926
29.666667 40.190476 8.000000 0.376455
29.666667 40.190476 10.000000 0.736748
29.666667 40.190476 12.000000 0.986254
29.666667 43.142857 0.000000 -0.009919
29.666667 43.142857 2.000000 -0.306561
29.666667 43.142857 4.000000 0.053581
29.666667 43.142857 6.000000 0.089994
29.666667 43.142857 8.000000 0.270213
29.666667 43.142857 10.000000 0.479028
29.666667 43.142857 12.000000 0.654136
29.666667 46.095238 0.000000 -0.010159
29.666667 46.095238 2.000000 -0.615049
29.666667 46.095238 4.000000 -0.224287
29.666667 46.095238 6.000000 0.031109
29.666667 46.095238 8.000000 0.198170
29.666667 46.095238 10.000000 0.342169
29.666667 46.095238 12.000000 0.464964
29.666667 49.047619 0.000000 -0.000909
29.666667 49.047619 2.000000 -0.062250
29.666667 49.047619 4.000000 -0.018635
29.666667 49.047619 6.000000 0.071895
29.666667 49.047619 8.000000 0.170524
29.666667 49.047619 10.000000 0.266266
29.666667 49.047619 12.000000 0.352046
29.666667 52.000000 0.000000 0.000459
29.666667 52.000000 2.000000 0.014799
29.666667 52.000000 4.000000 0.046668
29.666667 52.000000 6.000000 0.096614
29.666667 52.000000 8.000000 0.157217
29.666667 52.000000 10.000000 0.221061
29.666667 52.000000 12.000000 0.281422
32.500000 -10.000000 0.000000 0.000563
32.500000 -10.000000 2.000000 0.024005
32.500000 -10.000000 4.000000 0.052399
32.500000 -10.000000 6.000000 0.087074
32.500000 -10.000000 8.000000 0.127189
32.500000 -10.000000 10.000000 0.170323
32.500000 -10.000000 12.000000 0.212721
32.500000 -7.047619 0.000000 0.000258
32.500000 -7.047619 2.000000 0.010781
32.500000 -7.047619 4.000000 0.036752
32.500000 -7.047619 6.000000 0.079755
32.500000 -7.047619 8.000000 0.134748
32.500000 -7.047619 10.000000 0.195222
32.500000 -7.047619 12.000000 0.254038
32.500000 -4.095238 0.000000 -0.001259
32.500000 -4.095238 2.000000 -0.053041
32.500000 -4.095238 4.000000 -0.025328
32.500000 -4.095238 6.000000 0.044514
32.500000 -4.095238 8.000000 0.133082
32.500000 -4.095238 10.000000 0.226683
32.500000 -4.095238 12.000000 0.313399
32.500000 -1.142857 0.000000 -0.009035
32.500000 -1.142857 2.000000 -0.299304
32.500000 -1.142857 4.000000 -0.220314
32.500000 -1.142857 6.000000 -0.047977
32.500000 -1.142857 8.000000 0.121464
32.500000 -1.142857 10.000000 0.277625
32.500000 -1.142857 12.000000 0.408838
32.500000 1.809524 0.000000 -0.002242
32.500000 1.809524 2.000000 0.029802
32.500000 1.809524 4.000000 -0.670803
32.500000 1.809524 6.000000 -0.207358
32.500000 1.809524 8.000000 0.133224
32.500000 1.809524 10.000000 0.389912
32.500000 1.809524 12.000000 0.580429
32.500000 4.761905 0.000000 -0.002799
32.500000 4.761905 2.000000 0.085297
32.500000 4.761905 4.000000 -0.858492
32.500000 4.761905 6.000000 -0.204179
32.500000 4.761905 8.000000 0.291433
32.500000 4.761905 10.000000 0.651345
32.500000 4.761905 12.000000 0.897693
32.500000 7.714286 0.000000 -0.005527
32.500000 7.714286 2.000000 -0.017667
32.500000 7.714286 4.000000 -0.554189
32.500000 7.714286 6.000000 0.089645
32.500000 7.714286 8.000000 0.721232
32.500000 7.714286 10.000000 1.184808
32.500000 7.714286 12.000000 1.462790
32.500000 10.666667 0.000000 -0.005286
32.500000 10.666667 2.000000 0.093539
32.500000 10.666667 4.000000 -0.940297
32.500000 10.666667 6.000000 0.584020
32.500000 10.666667 8.000000 1.643748
32.500000 10.666667 10.000000 2.210757
32.500000 10.666667 12.000000 2.429387
32.500000 13.619048 0.000000 0.001853
32.500000 13.619048 2.000000 0.160529
32.500000 13.619048 4.000000 0.446390
32.500000 13.619048 6.000000 2.654309
32.500000 13.619048 8.000000 3.820544
32.500000 13.619048 10.000000 4.128666
32.500000 13.619048 12.000000 3.980082
32.500000 16.571429 0.000000 0.036660
32.500000 16.571429 2.000000 0.503318
32.500000 16.571429 4.000000 4.264758
32.500000 16.571429 6.000000 7.952978
32.500000 16.571429 8.000000 8.185108
32.500000 16.571429 10.000000 7.240949
32.500000 16.571429 12.000000 6.122806
32.500000 19.523810 0.000000 0.112139
32.500000 19.523810 2.000000 -0.052078
32.500000 19.523810 4.000000 27.232744
32.500000 19.523810 6.000000 20.588923
32.500000 19.523810 8.000000 14.892679
32.500000 19.523810 10.000000 10.958933
32.500000 19.523810 12.000000 8.301149
32.500000 22.476190 0.000000 0.166430
32.500000 22.476190 2.000000 -0.775201
32.500000 22.476190 4.000000 48.562289
32.500000 22.476190 6.000000 29.783295
32.500000 22.476190 8.000000 18.841936
32.500000 22.476190 10.000000 12.841053
32.500000 22.476190 12.000000 9.297172
32.500000 25.428571 0.000000 0.109478
32.500000 25.428571 2.000000 -0.654283
32.500000 25.428571 4.000000 29.139379
32.500000 25.428571 6.000000 21.216732
32.500000 25.428571 8.000000 15.135890
32.500000 25.428571 10.000000 11.066024
32.500000 25.428571 12.000000 8.354269
32.500000 28.380952 0.000000 0.034508
32.500000 28.380952 2.000000 0.026851
32.500000 28.380952 4.000000 5.285579
32.500000 28.380952 6.000000 8.329765
32.500000 28.380952 8.000000 8.372315
32.500000 28.380952 10.000000 7.345717
32.500000 28.380952 12.000000 6.185837
32.500000 31.333333 0.000000 0.002915
32.500000 31.333333 2.000000 0.140309
32.500000 31.333333 4.000000 0.016547
32.500000 31.333333 6.000000 2.606464
32.500000 31.333333 8.000000 3.871955
32.500000 31.333333 10.000000 4.186646
32.500000 31.333333 12.000000 4.027987
32.500000 34.285714 0.000000 -0.007636
32.500000 34.285714 2.000000 -0.052542
32.500000 34.285714 4.000000 -0.570387
32.500000 34.285714 6.000000 0.725613
32.500000 34.285714 8.000000 1.705661
32.500000 34.285714 10.000000 2.254735
32.500000 34.285714 12.000000 2.467493
32.500000 37.238095 0.000000 -0.007725
32.500000 37.238095 2.000000 -0.038057
32.500000 37.238095 4.000000 -0.810001
32.500000 37.238095 6.000000 0.025308
32.500000 37.238095 8.000000 0.734668
32.500000 37.238095 10.000000 1.218208
32.500000 37.238095 12.000000 1.498561
32.500000 40.190476 0.000000 -0.008224
32.500000 40.190476 2.000000 -0.167828
32.500000 40.190476 4.000000 -0.447272
32.500000 40.190476 6.000000 -0.015168
32.500000 40.190476 8.000000 0.388460
32.500000 40.190476 10.000000 0.714717
32.500000 40.190476 12.000000 0.945282
32.500000 43.142857 0.000000 -0.013535
32.500000 43.142857 2.000000 -0.559763
32.500000 43.142857 4.000000 0.284968
32.500000 43.142857 6.000000 0.190292
32.500000 43.142857 8.000000 0.306020
32.500000 43.142857 10.000000 0.481599
32.500000 43.142857 12.000000 0.638717
32.500000 46.095238 0.000000 -0.004801
32.500000 46.095238 2.000000 -0.214581
32.500000 46.095238 4.000000 -0.006382
32.500000 46.095238 6.000000 0.116682
32.500000 46.095238 8.000000 0.231464
32.500000 46.095238 10.000000 0.350958
32.500000 46.095238 12.000000 0.460300
32.500000 49.047619 0.000000 -0.000199
32.500000 49.047619 2.000000 -0.011486
32.500000 49.047619 4.000000 0.030824
32.500000 49.047619 6.000000 0.103316
32.500000 49.047619 8.000000 0.186687
32.500000 49.047619 10.000000 0.271652
32.500000 49.047619 12.000000 0.350075
32.500000 52.000000 0.000000 0.000582
32.500000 52.000000 2.000000 0.022847
32.500000 52.000000 4.000000 0.057585
32.500000 52.000000 6.000000 0.105826
32.500000 52.000000 8.000000 0.162736
32.500000 52.000000 10.000000 0.222601
32.500000 52.000000 12.000000 0.279508
35.333333 -10.000000 0.000000 0.000554
35.333333 -10.000000 2.000000 0.024318
35.333333 -10.000000 4.000000 0.052234
35.333333 -10.000000 6.000000 0.085522
35.333333 -10.000000 8.000000 0.123710
35.333333 -10.000000 10.000000 0.164789
35.333333 -10.000000 12.000000 0.205318
35.333333 -7.047619 0.000000 0.000311
35.333333 -7.047619 2.000000 0.016429
35.333333 -7.047619 4.000000 0.042497
35.333333 -7.047619 6.000000 0.081662
35.333333 -7.047619 8.000000 0.131967
35.333333 -7.047619 10.000000 0.188242
35.333333 -7.047619 12.000000 0.243709
35.333333 -4.095238 0.000000 -0.000644
35.333333 -4.095238 2.000000 -0.002482
35.333333 -4.095238 4.000000 0.017462
35.333333 -4.095238 6.000000 0.061757
35.333333 -4.095238 8.000000 0.133525
35.333333 -4.095238 10.000000 0.217338
35.333333 -4.095238 12.000000 0.297915
35.333333 -1.142857 0.000000 -0.005807
35.333333 -1.142857 2.000000 -0.183632
35.333333 -1.142857 4.000000 -0.006059
35.333333 -1.142857 6.000000 0.012537
35.333333 -1.142857 8.000000 0.126444
35.333333 -1.142857 10.000000 0.262212
35.333333 -1.142857 12.000000 0.383319
35.333333 1.809524 0.000000 -0.003230
35.333333 1.809524 2.000000 -0.053237
35.333333 1.809524 4.000000 -0.326237
35.333333 1.809524 6.000000 -0.132013
35.333333 1.809524 8.000000 0.129507
35.333333 1.809524 10.000000 0.358018
35.333333 1.809524 12.000000 0.534837
35.333333 4.761905 0.000000 -0.003262
35.333333 4.761905 2.000000 0.016592
35.333333 4.761905 4.000000 -0.677147
35.333333 4.761905 6.000000 -0.168374
35.333333 4.761905 8.000000 0.255627
35.333333 4.761905 10.000000 0.582598
35.333333 4.761905 12.000000 0.813041
35.333333 7.714286 0.000000 -0.004435
35.333333 7.714286 2.000000 0.030316
35.333333 7.714286 4.000000 -0.612171
35.333333 7.714286 6.000000 0.013649
35.333333 7.714286 8.000000 0.605812
35.333333 7.714286 10.000000 1.038733
35.333333 7.714286 12.000000 1.304125
35.333333 10.666667 0.000000 -0.004296
35.333333 10.666667 2.000000 0.122605
35.333333 10.666667 4.000000 -1.239463
35.333333 10.666667 6.000000 0.366268
35.333333 10.666667 8.000000 1.375075
35.333333 10.666667 10.000000 1.911645
35.333333 10.666667 12.000000 2.135710
35.333333 13.619048 0.000000 0.000910
35.333333 13.619048 2.000000 0.124910
35.333333 13.619048 4.000000 0.236022
35.333333 13.619048 6.000000 2.171290
35.333333 13.619048 8.000000 3.209869
35.333333 13.619048 10.000000 3.530872
35.333333 13.619048 12.000000 3.456198
35.333333 16.571429 0.000000 0.027427
35.333333 16.571429 2.000000 0.265162
35.333333 16.571429 4.000000 3.569689
35.333333 16.571429 6.000000 6.568145
35.333333 16.571429 8.000000 6.833707
35.333333 16.571429 10.000000 6.133586
35.333333 16.571429 12.000000 5.265159
35.333333 19.523810 0.000000 0.089203
35.333333 19.523810 2.000000 -0.267041
35.333333 19.523810 4.000000 22.441267
35.333333 19.523810 6.000000 17.028667
35.333333 19.523810 8.000000 12.396815
35.333333 19.523810 10.000000 9.232086
35.333333 19.523810 12.000000 7.095281
35.333333 22.476190 0.000000 0.140305
35.333333 22.476190 2.000000 -0.639621
35.333333 22.476190 4.000000 40.999286
35.333333 22.476190 6.000000 24.795735
35.333333 22.476190 8.000000 15.688575
35.333333 22.476190 10.000000 10.799498
35.333333 22.476190 12.000000 7.929883
35.333333 25.428571 0.000000 0.088248
35.333333 25.428571 2.000000 -0.668327
35.333333 25.428571 4.000000 23.855225
35.333333 25.428571 6.000000 17.452578
35.333333 25.428571 8.000000 12.565478
35.333333 25.428571 10.000000 9.310543
35.333333 25.428571 12.000000 7.136138
35.333333 28.380952 0.000000 0.028518
35.333333 28.380952 2.000000 0.111259
35.333333 28.380952 4.000000 3.465015
35.333333 28.380952 6.000000 6.629378
35.333333 28.380952 8.000000 6.922256
35.333333 28.380952 10.000000 6.200863
35.333333 28.380952 12.000000 5.311369
35.333333 31.333333 0.000000 0.003541
35.333333 31.333333 2.000000 0.208651
35.333333 31.333333 4.000000 -0.008989
35.333333 31.333333 6.000000 2.070007
35.333333 31.333333 8.000000 3.216231
35.333333 31.333333 10.000000 3.564550
35.333333 31.333333 12.000000 3.490983
35.333333 34.285714 0.000000 -0.006979
35.333333 34.285714 2.000000 -0.064432
35.333333 34.285714 4.000000 -0.507817
35.333333 34.285714 6.000000 0.564615
35.333333 34.285714 8.000000 1.436568
35.333333 34.285714 10.000000 1.948685
35.333333 34.285714 12.000000 2.167798
35.333333 37.238095 0.000000 -0.007505
35.333333 37.238095 2.000000 -0.037154
35.333333 37.238095 4.000000 -0.912565
35.333333 37.238095 6.000000 -0.031563
35.333333 37.238095 8.000000 0.630212
35.333333 37.238095 10.000000 1.075050
35.333333 37.238095 12.000000 1.339469
35.333333 40.190476 0.000000 -0.007744
35.333333 40.190476 2.000000 -0.157191
35.333333 40.190476 4.000000 -0.709789
35.333333 40.190476 6.000000 -0.097552
35.333333 40.190476 8.000000 0.332136
35.333333 40.190476 10.000000 0.644218
35.333333 40.190476 12.000000 0.860966
35.333333 43.142857 0.000000 -0.012264
35.333333 43.142857 2.000000 -0.499174
35.333333 43.142857 4.000000 0.039059
35.333333 43.142857 6.000000 0.114035
35.333333 43.142857 8.000000 0.270182
35.333333 43.142857 10.000000 0.444107
35.333333 43.142857 12.000000 0.592731
35.333333 46.095238 0.000000 -0.000017
35.333333 46.095238 2.000000 0.080007
35.333333 46.095238 4.000000 0.058447
35.333333 46.095238 6.000000 0.119428
35.333333 46.095238 8.000000 0.220997
35.333333 46.095238 10.000000 0.332348
35.333333 46.095238 12.000000 0.434616
35.333333 49.047619 0.000000 0.000301
35.333333 49.047619 2.000000 0.019500
35.333333 49.047619 4.000000 0.052668
35.333333 49.047619 6.000000 0.110376
35.333333 49.047619 8.000000 0.183703
35.333333 49.047619 10.000000 0.261674
35.333333 49.047619 12.000000 0.334841
35.333333 52.000000 0.000000 0.000637
35.333333 52.000000 2.000000 0.026680
35.333333 52.000000 4.000000 0.061323
35.333333 52.000000 6.000000 0.106549
35.333333 52.000000 8.000000 0.159587
35.333333 52.000000 10.000000 0.215717
35.333333 52.000000 12.000000 0.269424
38.166667 -10.000000 0.000000 0.000529
38.166667 -10.000000 2.000000 0.023511
38.166667 -10.000000 4.000000 0.050249
38.166667 -10.000000 6.000000 0.081796
38.166667 -10.000000 8.000000 0.117776
38.166667 -10.000000 10.000000 0.156468
38.166667 -10.000000 12.000000 0.194759
38.166667 -7.047619 0.000000 0.000289
38.166667 -7.047619 2.000000 0.014779
38.166667 -7.047619 4.000000 0.039878
38.166667 -7.047619 6.000000 0.077258
38.166667 -7.047619 8.000000 0.124392
38.166667 -7.047619 10.000000 0.176869
38.166667 -7.047619 12.000000 0.228785
38.166667 -4.095238 0.000000 -0.000785
38.166667 -4.095238 2.000000 -0.026824
38.166667 -4.095238 4.000000 -0.001890
38.166667 -4.095238 6.000000 0.051176
38.166667 -4.095238 8.000000 0.121940
38.166667 -4.095238 10.000000 0.200435
38.166667 -4.095238 12.000000 0.275494
38.166667 -1.142857 0.000000 -0.004844
38.166667 -1.142857 2.000000 -0.163427
38.166667 -1.142857 4.000000 -0.113034
38.166667 -1.142857 6.000000 -0.022970
38.166667 -1.142857 8.000000 0.105082
38.166667 -1.142857 10.000000 0.234654
38.166667 -1.142857 12.000000 0.347437
38.166667 1.809524 0.000000 -0.002488
38.166667 1.809524 2.000000 -0.006783
38.166667 1.809524 4.000000 -0.599069
38.166667 1.809524 6.000000 -0.186363
38.166667 1.809524 8.000000 0.096588
38.166667 1.809524 10.000000 0.310911
38.166667 1.809524 12.000000 0.474143
38.166667 4.761905 0.000000 -0.002371
38.166667 4.761905 2.000000 0.004085
38.166667 4.761905 4.000000 -0.417576
38.166667 4.761905 6.000000 -0.127121
38.166667 4.761905 8.000000 0.211020
38.166667 4.761905 10.000000 0.495943
38.166667 4.761905 12.000000 0.705170
38.166667 7.714286 0.000000 -0.003451
38.166667 7.714286 2.000000 0.002276
38.166667 7.714286 4.000000 -0.443756
38.166667 7.714286 6.000000 -0.003795
38.166667 7.714286 8.000000 0.482971
38.166667 7.714286 10.000000 0.861026
38.166667 7.714286 12.000000 1.105524
38.166667 10.666667 0.000000 -0.003464
38.166667 10.666667 2.000000 0.116666
38.166667 10.666667 4.000000 -1.188287
38.166667 10.666667 6.000000 0.187996
38.166667 10.666667 8.000000 1.057737
38.166667 10.666667 10.000000 1.541670
38.166667 10.666667 12.000000 1.768831
38.166667 13.619048 0.000000 -0.001380
38.166667 13.619048 2.000000 0.082023
38.166667 13.619048 4.000000 0.089542
38.166667 13.619048 6.000000 1.527427
38.166667 13.619048 8.000000 2.424565
38.166667 13.619048 10.000000 2.776384
38.166667 13.619048 12.000000 2.799387
38.166667 16.571429 0.000000 0.013283
38.166667 16.571429 2.000000 0.168613
38.166667 16.571429 4.000000 2.032766
38.166667 16.571429 6.000000 4.570962
38.166667 16.571429 8.000000 5.042449
38.166667 16.571429 10.000000 4.714990
38.166667 16.571429 12.000000 4.183634
38.166667 19.523810 0.000000 0.048691
38.166667 19.523810 2.000000 -0.290588
38.166667 19.523810 4.000000 14.731595
38.166667 19.523810 6.000000 11.776036
38.166667 19.523810 8.000000 8.994541
